#timestamp;nb_simulations;avg_children;max_depth;avg_depth;median_depth
1521694738.912509;51;14.363;4;3.297;4.0
1521694738.9612591;52;14.441;4;3.351;4.0
1521694738.99519;53;14.514;4;3.368;4.0
1521694739.039469;54;14.585;4;3.385;4.0
1521694739.08748;55;14.652;4;3.436;4.0
1521694739.137674;56;14.716;4;3.45;4.0
1521694739.181941;57;14.777;4;3.463;4.0
1521694739.226582;58;14.746;4;3.476;4.0
1521694739.268322;59;14.636;4;3.488;4.0
1521694739.30673;60;14.695;4;3.535;4.0
1521694739.359158;61;14.647;4;3.545;4.0
1521694739.400359;62;14.705;4;3.556;4.0
1521694739.443861;63;14.759;4;3.6;4.0
1521694739.4840782;64;14.812;4;3.609;4.0
1521694739.5200799;65;14.863;4;3.652;4.0
1521694739.564497;66;14.912;4;3.696;4.0
1521694739.599148;67;14.883;4;3.702;4.0
1521694739.644375;68;14.855;4;3.708;4.0
1521694739.689684;69;14.902;4;3.714;4.0
1521694739.730807;70;14.946;4;3.72;4.0
1521694739.7747898;71;14.99;4;3.725;4.0
1521694739.8225842;72;14.962;4;3.731;4.0
1521694739.8631759;73;15.004;4;3.736;4.0
1521694739.8961291;74;15.044;4;3.741;4.0
1521694739.934432;75;15.083;4;3.778;4.0
1521694739.980366;76;15.043;4;3.782;4.0
1521694740.0347579;77;15.016;4;3.786;4.0
1521694740.0797582;78;15.054;4;3.789;4.0
1521694740.1357372;79;14.972;4;3.793;4.0
1521694740.179586;80;15.009;4;3.797;4.0
1521694740.2165592;81;15.045;4;3.8;4.0
1521694740.2669399;82;15.081;4;3.833;4.0
1521694740.299704;83;15.044;4;3.836;4.0
1521694740.346955;84;15.079;4;3.839;4.0
1521694740.408276;85;15.043;4;3.841;4.0
1521694740.456578;86;15.077;4;3.844;4.0
1521694740.506529;87;15.11;4;3.846;4.0
1521694740.55299;88;15.142;4;3.848;4.0
1521694740.585046;89;15.174;4;3.851;4.0
1521694740.625004;90;15.204;4;3.853;4.0
1521694740.6689181;91;15.234;4;3.855;4.0
1521694740.714868;92;15.2;4;3.857;4.0
1521694740.759068;93;15.167;4;3.859;4.0
1521694740.808289;94;15.134;4;3.861;4.0
1521694740.849216;95;15.164;4;3.889;4.0
1521694740.894827;96;15.193;4;3.917;4.0
1521694740.9420002;97;15.221;4;3.918;4.0
1521694740.987057;98;15.248;4;3.919;4.0
1521694741.0246139;99;15.18;4;3.92;4.0
1521694741.067738;100;15.15;4;3.921;4.0
1521694741.105155;101;15.119;4;3.922;4.0
1521694741.140749;102;15.147;4;3.923;4.0
1521694741.185813;103;15.174;4;3.924;4.0
1521694741.224447;104;15.201;4;3.925;4.0
1521694741.272893;105;15.226;4;3.926;4.0
1521694741.3114188;106;15.252;4;3.927;4.0
1521694741.352808;107;15.223;4;3.928;4.0
1521694741.407667;108;15.202;4;3.929;4.0
1521694741.4546921;109;15.174;4;3.929;4.0
1521694741.5019689;110;15.146;4;3.93;4.0
1521694741.5486588;111;15.126;4;3.931;4.0
1521694741.5772579;112;15.099;4;3.932;4.0
1521694741.607245;113;15.072;4;3.933;4.0
1521694741.648695;114;15.098;4;3.933;4.0
1521694741.680691;115;15.04;4;3.956;4.0
1521694741.73331;116;15.065;4;3.956;4.0
1521694741.787261;117;15.039;4;3.957;4.0
1521694741.828089;118;15.064;4;3.978;4.0
1521694741.859828;119;15.089;4;4.0;4.0
1521694741.911041;120;15.063;4;4.0;4.0
1521694741.9527192;121;15.038;4;4.0;4.0
1521694741.993681;122;15.062;4;4.0;4.0
1521694742.0314639;123;15.038;4;4.0;4.0
1521694742.081274;124;15.061;4;4.0;4.0
1521694742.144692;125;15.045;4;4.0;4.0
1521694742.201478;126;15.068;4;4.0;4.0
1521694742.2392142;127;15.044;4;4.0;4.0
1521694742.294153;128;15.028;4;4.0;4.0
1521694742.348481;129;15.005;4;4.0;4.0
1521694742.395308;130;14.982;4;4.0;4.0
1521694742.44947;131;15.005;4;4.0;4.0
1521694742.50225;132;14.982;4;4.0;4.0
1521694742.536788;133;14.959;4;4.0;4.0
1521694742.559602;134;14.937;4;4.0;4.0
1521694742.629046;135;14.96;4;4.0;4.0
1521694742.67454;136;14.982;4;4.0;4.0
1521694742.721882;137;15.005;4;4.0;4.0
1521694742.7615502;138;14.983;4;4.0;4.0
1521694742.817259;139;14.961;4;4.0;4.0
1521694742.8477042;140;14.983;4;4.0;4.0
1521694742.885521;141;14.961;4;4.0;4.0
1521694742.9224498;142;14.94;4;4.0;4.0
1521694742.944814;143;14.962;4;4.0;4.0
1521694742.993691;144;14.941;4;4.0;4.0
1521694743.0284889;145;14.92;4;4.0;4.0
1521694743.065296;146;14.899;4;4.0;4.0
1521694743.119137;147;14.921;4;4.0;4.0
1521694743.166778;148;14.901;4;4.0;4.0
1521694743.2092748;149;14.922;4;4.0;4.0
1521694743.252058;150;14.902;4;4.0;4.0
1521694743.301862;151;14.858;4;4.0;4.0
1521694743.344903;152;14.839;4;4.0;4.0
1521694743.393805;153;14.796;4;4.0;4.0
1521694743.4405692;154;14.818;4;4.0;4.0
1521694743.490457;155;14.799;4;4.0;4.0
1521694743.526855;156;14.78;4;4.0;4.0
1521694743.5746539;157;14.761;4;4.0;4.0
1521694743.6180182;158;14.742;4;4.0;4.0
1521694743.6574872;159;14.724;4;4.0;4.0
1521694743.703306;160;14.683;4;4.0;4.0
1521694743.756877;161;14.705;4;4.0;4.0
1521694743.809124;162;14.687;4;4.0;4.0
1521694743.845682;163;14.669;4;4.0;4.0
1521694743.887074;164;14.651;4;4.0;4.0
1521694743.9343512;165;14.613;4;4.0;4.0
1521694743.9826891;166;14.596;4;4.0;4.0
1521694744.0323148;167;14.558;4;4.0;4.0
1521694744.0756311;168;14.541;4;4.0;4.0
1521694744.1190631;169;14.524;4;4.0;4.0
1521694744.158624;170;14.507;4;4.0;4.0
1521694744.199353;171;14.491;4;4.0;4.0
1521694744.247382;172;14.474;4;4.0;4.0
1521694744.273242;173;14.458;4;4.0;4.0
1521694744.321862;174;14.48;4;4.0;4.0
1521694744.36677;175;14.464;4;4.0;4.0
1521694744.4183471;176;14.448;4;4.0;4.0
1521694744.454379;177;14.432;4;4.0;4.0
1521694744.485099;178;14.416;4;4.0;4.0
1521694744.5255759;179;14.4;4;4.0;4.0
1521694744.563481;180;14.385;4;4.0;4.0
1521694744.600561;181;14.377;4;4.0;4.0
1521694744.6368582;182;14.362;4;4.0;4.0
1521694744.681934;183;14.384;4;4.0;4.0
1521694744.731075;184;14.405;4;4.0;4.0
1521694744.777088;185;14.39;4;4.0;4.0
1521694744.823167;186;14.375;4;4.0;4.0
1521694744.864394;187;14.36;4;4.0;4.0
1521694744.9148512;188;14.345;4;4.0;4.0
1521694744.961987;189;14.331;4;4.0;4.0
1521694745.0272682;190;14.352;4;4.0;4.0
1521694745.080464;191;14.337;4;4.0;4.0
1521694745.122068;192;14.323;4;4.0;4.0
1521694745.172776;193;14.308;4;4.0;4.0
1521694745.221303;194;14.294;4;4.0;4.0
1521694745.2635992;195;14.315;4;4.0;4.0
1521694745.300524;196;14.301;4;4.0;4.0
1521694745.33102;197;14.295;4;4.0;4.0
1521694745.38665;198;14.281;4;4.0;4.0
1521694745.426003;199;14.267;4;4.0;4.0
1521694745.4668071;200;14.253;4;4.0;4.0
1521694745.504431;201;14.239;4;4.0;4.0
1521694745.542542;202;14.225;4;4.0;4.0
1521694745.5960991;203;14.212;4;4.0;4.0
1521694745.640935;204;14.182;4;4.0;4.0
1521694745.676553;205;14.169;4;4.0;4.0
1521694745.719456;206;14.155;4;4.0;4.0
1521694745.7719522;207;14.142;4;4.0;4.0
1521694745.828331;208;14.129;4;4.0;4.0
1521694745.8634932;209;14.116;4;4.0;4.0
1521694745.908031;210;14.137;4;4.0;4.0
1521694745.962593;211;14.124;4;4.0;4.0
1521694746.010895;212;14.112;4;4.0;4.0
1521694746.063924;213;14.133;4;4.0;4.0
1521694746.099039;214;14.12;4;4.0;4.0
1521694746.1385028;215;14.092;4;4.0;4.0
1521694746.178515;216;14.113;4;4.0;4.0
1521694746.241005;217;14.1;4;4.0;4.0
1521694746.2929;218;14.088;4;4.0;4.0
1521694746.335068;219;14.06;4;4.0;4.0
1521694746.372949;220;14.048;4;4.0;4.0
1521694746.422164;221;14.036;4;4.0;4.0
1521694746.467137;222;14.024;4;4.0;4.0
1521694746.5059168;223;14.02;4;4.0;4.0
1521694746.5640872;224;14.008;4;4.0;4.0
1521694746.612534;225;13.996;4;4.0;4.0
1521694746.651284;226;13.985;4;4.0;4.0
1521694746.684962;227;13.973;4;4.0;4.0
1521694746.714973;228;13.961;4;4.0;4.0
1521694746.7545652;229;13.958;4;4.0;4.0
1521694746.7937841;230;13.946;4;4.0;4.0
1521694746.831648;231;13.935;4;4.0;4.0
1521694746.876572;232;13.955;4;4.0;4.0
1521694746.925962;233;13.944;4;4.0;4.0
1521694746.974644;234;13.933;4;4.0;4.0
1521694747.0037088;235;13.953;4;4.0;4.0
1521694747.049751;236;13.942;4;4.0;4.0
1521694747.0867898;237;13.931;4;4.0;4.0
1521694747.153631;238;13.92;4;4.0;4.0
1521694747.2008162;239;13.895;4;4.0;4.0
1521694747.2484128;240;13.885;4;4.0;4.0
1521694747.291775;241;13.874;4;4.0;4.0
1521694747.341356;242;13.863;4;4.0;4.0
1521694747.3836951;243;13.852;4;4.0;4.0
1521694747.441053;244;13.842;4;4.0;4.0
1521694747.4857001;245;13.831;4;4.0;4.0
1521694747.540478;246;13.808;4;4.0;4.0
1521694747.588537;247;13.797;4;4.0;4.0
1521694747.630694;248;13.787;4;4.0;4.0
1521694747.6872919;249;13.777;4;4.0;4.0
1521694747.734968;250;13.767;4;4.0;4.0
1521694747.781524;251;13.756;4;4.0;4.0
1521694747.82911;252;13.746;4;4.0;4.0
1521694747.877882;253;13.736;4;4.0;4.0
1521694747.936556;254;13.726;4;4.0;4.0
1521694747.9700632;255;13.746;4;4.0;4.0
1521694748.0006342;256;13.736;4;4.0;4.0
1521694748.05252;257;13.727;4;4.0;4.0
1521694748.1105769;258;13.717;4;4.0;4.0
1521694748.16667;259;13.707;4;4.0;4.0
1521694748.209097;260;13.697;4;4.0;4.0
1521694748.256078;261;13.688;4;4.0;4.0
1521694748.291869;262;13.678;4;4.0;4.0
1521694748.338016;263;13.668;4;4.0;4.0
1521694748.391744;264;13.688;4;4.0;4.0
1521694748.446603;265;13.679;4;4.0;4.0
1521694748.5028539;266;13.669;4;4.0;4.0
1521694748.5465212;267;13.648;4;4.0;4.0
1521694748.575989;268;13.639;4;4.0;4.0
1521694748.606606;269;13.629;4;4.0;4.0
1521694748.6521401;270;13.62;4;4.0;4.0
1521694748.694411;271;13.611;4;4.0;4.0
1521694748.7381508;272;13.602;4;4.0;4.0
1521694748.81917;273;13.593;4;4.0;4.0
1521694748.865921;274;13.584;4;4.0;4.0
1521694748.91177;275;13.575;4;4.0;4.0
1521694748.952876;276;13.566;4;4.0;4.0
1521694748.9873579;277;13.546;4;4.0;4.0
1521694749.054358;278;13.537;4;4.0;4.0
1521694749.0874088;279;13.517;4;4.0;4.0
1521694749.132936;280;13.508;4;4.0;4.0
1521694749.178838;281;13.5;4;4.0;4.0
1521694749.226051;282;13.491;4;4.0;4.0
1521694749.261452;283;13.483;4;4.0;4.0
1521694749.322517;284;13.474;4;4.0;4.0
1521694749.367878;285;13.466;4;4.0;4.0
1521694749.432513;286;13.457;4;4.0;4.0
1521694749.482181;287;13.449;4;4.0;4.0
1521694749.529362;288;13.44;4;4.0;4.0
1521694749.569493;289;13.432;4;4.0;4.0
1521694749.615205;290;13.424;4;4.0;4.0
1521694749.6639118;291;13.416;4;4.0;4.0
1521694749.7138581;292;13.407;4;4.0;4.0
1521694749.7584488;293;13.399;4;4.0;4.0
1521694749.796795;294;13.391;4;4.0;4.0
1521694749.849901;295;13.411;4;4.0;4.0
1521694749.9145532;296;13.403;4;4.0;4.0
1521694749.9779022;297;13.395;4;4.0;4.0
1521694750.022869;298;13.387;4;4.0;4.0
1521694750.0745869;299;13.379;4;4.0;4.0
1521694750.141381;300;13.371;4;4.0;4.0
1521694750.1981351;301;13.363;4;4.0;4.0
1521694750.251194;302;13.355;4;4.0;4.0
1521694750.313976;303;13.347;4;4.0;4.0
1521694750.3666801;304;13.339;4;4.0;4.0
1521694750.4171531;305;13.332;4;4.0;4.0
1521694750.468856;306;13.324;4;4.0;4.0
1521694750.513215;307;13.316;4;4.0;4.0
1521694750.567724;308;13.309;4;4.0;4.0
1521694750.618342;309;13.301;4;4.0;4.0
1521694750.666388;310;13.293;4;4.0;4.0
1521694750.717974;311;13.286;4;4.0;4.0
1521694750.7558641;312;13.278;4;4.0;4.0
1521694750.800938;313;13.271;4;4.0;4.0
1521694750.8397691;314;13.263;4;4.0;4.0
1521694750.897307;315;13.256;4;4.0;4.0
1521694750.941082;316;13.249;4;4.0;4.0
1521694750.987925;317;13.232;4;4.0;4.0
1521694751.0386271;318;13.225;4;4.0;4.0
1521694751.0829701;319;13.217;4;4.0;4.0
1521694751.118695;320;13.21;4;4.0;4.0
1521694751.182143;321;13.203;4;4.0;4.0
1521694751.2152588;322;13.196;4;4.0;4.0
1521694751.259506;323;13.189;4;4.0;4.0
1521694751.318221;324;13.182;4;4.0;4.0
1521694751.3616471;325;13.175;4;4.0;4.0
1521694751.423069;326;13.168;4;4.0;4.0
1521694751.47837;327;13.161;4;4.0;4.0
1521694751.533429;328;13.154;4;4.0;4.0
1521694751.5746062;329;13.138;4;4.0;4.0
1521694751.628418;330;13.131;4;4.0;4.0
1521694751.689791;331;13.124;4;4.0;4.0
1521694751.7342982;332;13.118;4;4.0;4.0
1521694751.792434;333;13.111;4;4.0;4.0
1521694751.842817;334;13.104;4;4.0;4.0
1521694751.887861;335;13.097;4;4.0;4.0
1521694751.937501;336;13.091;4;4.0;4.0
1521694751.990592;337;13.084;4;4.0;4.0
1521694752.048011;338;13.077;4;4.0;4.0
1521694752.089958;339;13.071;4;4.0;4.0
1521694752.1487098;340;13.064;4;4.0;4.0
1521694752.19414;341;13.058;4;4.0;4.0
1521694752.254943;342;13.051;4;4.0;4.0
1521694752.296353;343;13.045;4;4.0;4.0
1521694752.348429;344;13.038;4;4.0;4.0
1521694752.390024;345;13.032;4;4.0;4.0
1521694752.4286342;346;13.017;4;4.0;4.0
1521694752.483239;347;13.011;4;4.0;4.0
1521694752.537787;348;13.005;4;4.0;4.0
1521694752.5874612;349;12.998;4;4.0;4.0
1521694752.636231;350;12.992;4;4.0;4.0
1521694752.694421;351;12.986;4;4.0;4.0
1521694752.731661;352;12.98;4;4.0;4.0
1521694752.763289;353;12.973;4;4.0;4.0
1521694752.8235168;354;12.967;4;4.0;4.0
1521694752.864765;355;12.961;4;4.0;4.0
1521694752.9017699;356;12.955;4;4.0;4.0
1521694752.9646988;357;12.949;4;4.0;4.0
1521694753.00722;358;12.943;4;4.0;4.0
1521694753.055218;359;12.962;4;4.0;4.0
1521694753.094931;360;12.955;4;4.0;4.0
1521694753.138444;361;12.949;4;4.0;4.0
1521694753.1871119;362;12.943;4;4.0;4.0
1521694753.2423732;363;12.937;4;4.0;4.0
1521694753.274152;364;12.932;4;4.0;4.0
1521694753.3114638;365;12.926;4;4.0;4.0
1521694753.359117;366;12.912;4;4.0;4.0
1521694753.4025788;367;12.899;4;4.0;4.0
1521694753.4411688;368;12.893;4;4.0;4.0
1521694753.48662;369;12.879;4;4.0;4.0
1521694753.52774;370;12.874;4;4.0;4.0
1521694753.599896;371;12.868;4;4.0;4.0
1521694753.651335;372;12.862;4;4.0;4.0
1521694753.706561;373;12.857;4;4.0;4.0
1521694753.7523892;374;12.844;4;4.0;4.0
1521694753.799864;375;12.838;4;4.0;4.0
1521694753.842848;376;12.832;4;4.0;4.0
1521694753.8914182;377;12.827;4;4.0;4.0
1521694753.933743;378;12.821;4;4.0;4.0
1521694753.982081;379;12.816;4;4.0;4.0
1521694754.023668;380;12.803;4;4.0;4.0
1521694754.064961;381;12.798;4;4.0;4.0
1521694754.103768;382;12.785;4;4.0;4.0
1521694754.151087;383;12.78;4;4.0;4.0
1521694754.19667;384;12.774;4;4.0;4.0
1521694754.256554;385;12.769;4;4.0;4.0
1521694754.298775;386;12.764;4;4.0;4.0
1521694754.351677;387;12.759;4;4.0;4.0
1521694754.390257;388;12.753;4;4.0;4.0
1521694754.448213;389;12.748;4;4.0;4.0
1521694754.504101;390;12.743;4;4.0;4.0
1521694754.5562181;391;12.738;4;4.0;4.0
1521694754.616757;392;12.732;4;4.0;4.0
1521694754.677807;393;12.727;4;4.0;4.0
1521694754.715053;394;12.722;4;4.0;4.0
1521694754.76645;395;12.717;4;4.0;4.0
1521694754.829514;396;12.712;4;4.0;4.0
1521694754.867129;397;12.707;4;4.0;4.0
1521694754.919588;398;12.695;4;4.0;4.0
1521694754.970559;399;12.69;4;4.0;4.0
1521694755.016652;400;12.685;4;4.0;4.0
1521694755.0563588;401;12.68;4;4.0;4.0
1521694755.083831;402;12.675;4;4.0;4.0
1521694755.137105;403;12.67;4;4.0;4.0
1521694755.176369;404;12.665;4;4.0;4.0
1521694755.210351;405;12.66;4;4.0;4.0
1521694755.260552;406;12.655;4;4.0;4.0
1521694755.3193889;407;12.65;4;4.0;4.0
1521694755.37011;408;12.646;4;4.0;4.0
1521694755.418484;409;12.641;4;4.0;4.0
1521694755.460597;410;12.636;4;4.0;4.0
1521694755.5303192;411;12.631;4;4.0;4.0
1521694755.5767229;412;12.626;4;4.0;4.0
1521694755.617203;413;12.621;4;4.0;4.0
1521694755.664226;414;12.617;4;4.0;4.0
1521694755.727503;415;12.612;4;4.0;4.0
1521694755.7650182;416;12.607;4;4.0;4.0
1521694755.819239;417;12.603;4;4.0;4.0
1521694755.8838;418;12.598;4;4.0;4.0
1521694755.928822;419;12.593;4;4.0;4.0
1521694755.970504;420;12.589;4;4.0;4.0
1521694756.007217;421;12.584;4;4.0;4.0
1521694756.074998;422;12.579;4;4.0;4.0
1521694756.1251972;423;12.575;4;4.0;4.0
1521694756.180202;424;12.57;4;4.0;4.0
1521694756.234087;425;12.566;4;4.0;4.0
1521694756.282974;426;12.555;4;4.0;4.0
1521694756.328396;427;12.55;4;4.0;4.0
1521694756.376411;428;12.546;4;4.0;4.0
1521694756.413698;429;12.541;4;4.0;4.0
1521694756.45041;430;12.537;4;4.0;4.0
1521694756.488422;431;12.532;4;4.0;4.0
1521694756.541603;432;12.528;4;4.0;4.0
1521694756.594453;433;12.523;4;4.0;4.0
1521694756.6625159;434;12.519;4;4.0;4.0
1521694756.7172322;435;12.515;4;4.0;4.0
1521694756.771092;436;12.51;4;4.0;4.0
1521694756.8211992;437;12.506;4;4.0;4.0
1521694756.882314;438;12.502;4;4.0;4.0
1521694756.93825;439;12.497;4;4.0;4.0
1521694756.994585;440;12.493;4;4.0;4.0
1521694757.06499;441;12.489;4;4.0;4.0
1521694757.121065;442;12.484;4;4.0;4.0
1521694757.175477;443;12.48;4;4.0;4.0
1521694757.2280252;444;12.476;4;4.0;4.0
1521694757.2834501;445;12.472;4;4.0;4.0
1521694757.342877;446;12.467;4;4.0;4.0
1521694757.3980548;447;12.463;4;4.0;4.0
1521694757.456429;448;12.459;4;4.0;4.0
1521694757.51012;449;12.455;4;4.0;4.0
1521694757.562863;450;12.451;4;4.0;4.0
1521694757.606857;451;12.446;4;4.0;4.0
1521694757.653806;452;12.442;4;4.0;4.0
1521694757.697464;453;12.438;4;4.0;4.0
1521694757.7580411;454;12.434;4;4.0;4.0
1521694757.8055592;455;12.43;4;4.0;4.0
1521694757.857158;456;12.426;4;4.0;4.0
1521694757.899275;457;12.422;4;4.0;4.0
1521694757.93688;458;12.418;4;4.0;4.0
1521694757.9946802;459;12.408;4;4.0;4.0
1521694758.0459409;460;12.404;4;4.0;4.0
1521694758.1004648;461;12.4;4;4.0;4.0
1521694758.140358;462;12.396;4;4.0;4.0
1521694758.1757429;463;12.392;4;4.0;4.0
1521694758.2415009;464;12.388;4;4.0;4.0
1521694758.307482;465;12.384;4;4.0;4.0
1521694758.361652;466;12.38;4;4.0;4.0
1521694758.418626;467;12.376;4;4.0;4.0
1521694758.480026;468;12.372;4;4.0;4.0
1521694758.532657;469;12.368;4;4.0;4.0
1521694758.581731;470;12.365;4;4.0;4.0
1521694758.624746;471;12.361;4;4.0;4.0
1521694758.686677;472;12.357;4;4.0;4.0
1521694758.72859;473;12.353;4;4.0;4.0
1521694758.76041;474;12.349;4;4.0;4.0
1521694758.801613;475;12.345;4;4.0;4.0
1521694758.848713;476;12.341;4;4.0;4.0
1521694758.88958;477;12.338;4;4.0;4.0
1521694758.928111;478;12.334;4;4.0;4.0
1521694758.9860039;479;12.33;4;4.0;4.0
1521694759.040107;480;12.326;4;4.0;4.0
1521694760.640548;481;12.323;4;4.0;4.0
1521694760.6838121;482;12.319;4;4.0;4.0
1521694760.7369258;483;12.315;4;4.0;4.0
1521694760.778901;484;12.311;4;4.0;4.0
1521694760.821792;485;12.308;4;4.0;4.0
1521694760.868821;486;12.304;4;4.0;4.0
1521694760.920922;487;12.3;4;4.0;4.0
1521694760.9538822;488;12.297;4;4.0;4.0
1521694760.9967492;489;12.293;4;4.0;4.0
1521694761.045578;490;12.289;4;4.0;4.0
1521694761.113208;491;12.286;4;4.0;4.0
1521694761.173725;492;12.282;4;4.0;4.0
1521694761.2384021;493;12.278;4;4.0;4.0
1521694761.295388;494;12.275;4;4.0;4.0
1521694761.3465989;495;12.271;4;4.0;4.0
1521694761.410609;496;12.268;4;4.0;4.0
1521694761.466701;497;12.264;4;4.0;4.0
1521694761.539681;498;12.261;4;4.0;4.0
1521694761.588514;499;12.257;4;4.0;4.0
1521694761.63612;500;12.254;4;4.0;4.0
1521694761.680589;501;12.25;4;4.0;4.0
1521694761.733786;502;12.246;4;4.0;4.0
1521694761.774904;503;12.243;4;4.0;4.0
1521694761.8303921;504;12.24;4;4.0;4.0
1521694761.893219;505;12.236;4;4.0;4.0
1521694761.9375548;506;12.233;4;4.0;4.0
1521694761.981714;507;12.229;4;4.0;4.0
1521694762.035885;508;12.226;4;4.0;4.0
1521694762.092248;509;12.222;4;4.0;4.0
1521694762.140722;510;12.219;4;4.0;4.0
1521694762.196073;511;12.215;4;4.0;4.0
1521694762.242444;512;12.212;4;4.0;4.0
1521694762.286926;513;12.209;4;4.0;4.0
1521694762.336152;514;12.205;4;4.0;4.0
1521694762.368839;515;12.202;4;4.0;4.0
1521694762.4161851;516;12.198;4;4.0;4.0
1521694762.46305;517;12.195;4;4.0;4.0
1521694762.517649;518;12.192;4;4.0;4.0
1521694762.579984;519;12.188;4;4.0;4.0
1521694762.636589;520;12.185;4;4.0;4.0
1521694762.6944268;521;12.182;4;4.0;4.0
1521694762.741096;522;12.179;4;4.0;4.0
1521694762.78371;523;12.175;4;4.0;4.0
1521694762.833057;524;12.172;4;4.0;4.0
1521694762.89276;525;12.169;4;4.0;4.0
1521694762.926739;526;12.165;4;4.0;4.0
1521694762.9699001;527;12.162;4;4.0;4.0
1521694763.01602;528;12.159;4;4.0;4.0
1521694763.0732312;529;12.156;4;4.0;4.0
1521694763.142124;530;12.152;4;4.0;4.0
1521694763.187082;531;12.149;4;4.0;4.0
1521694763.25298;532;12.146;4;4.0;4.0
1521694763.28639;533;12.143;4;4.0;4.0
1521694763.323189;534;12.14;4;4.0;4.0
1521694763.367564;535;12.136;4;4.0;4.0
1521694763.4137752;536;12.133;4;4.0;4.0
1521694763.46801;537;12.13;4;4.0;4.0
1521694763.5263019;538;12.127;4;4.0;4.0
1521694763.553333;539;12.124;4;4.0;4.0
1521694763.60335;540;12.121;4;4.0;4.0
1521694763.666042;541;12.118;4;4.0;4.0
1521694763.707842;542;12.115;4;4.0;4.0
1521694763.763732;543;12.111;4;4.0;4.0
1521694763.8197749;544;12.108;4;4.0;4.0
1521694763.87437;545;12.105;4;4.0;4.0
1521694763.9389591;546;12.102;4;4.0;4.0
1521694763.978553;547;12.099;4;4.0;4.0
1521694764.032577;548;12.096;4;4.0;4.0
1521694764.094281;549;12.093;4;4.0;4.0
1521694764.140534;550;12.09;4;4.0;4.0
1521694764.1914282;551;12.087;4;4.0;4.0
1521694764.237937;552;12.084;4;4.0;4.0
1521694764.279422;553;12.081;4;4.0;4.0
1521694764.3363059;554;12.078;4;4.0;4.0
1521694764.384707;555;12.075;4;4.0;4.0
1521694764.41966;556;12.072;4;4.0;4.0
1521694764.45697;557;12.069;4;4.0;4.0
1521694764.506458;558;12.066;4;4.0;4.0
1521694764.561538;559;12.063;4;4.0;4.0
1521694764.619485;560;12.06;4;4.0;4.0
1521694764.670808;561;12.057;4;4.0;4.0
1521694764.7190442;562;12.054;4;4.0;4.0
1521694764.767066;563;12.051;4;4.0;4.0
1521694764.806269;564;12.048;4;4.0;4.0
1521694764.865343;565;12.045;4;4.0;4.0
1521694764.910625;566;12.043;4;4.0;4.0
1521694764.9514759;567;12.04;4;4.0;4.0
1521694764.99984;568;12.037;4;4.0;4.0
1521694765.042788;569;12.034;4;4.0;4.0
1521694765.078701;570;12.031;4;4.0;4.0
1521694765.140243;571;12.028;4;4.0;4.0
1521694765.188145;572;12.025;4;4.0;4.0
1521694765.235978;573;12.022;4;4.0;4.0
1521694765.274475;574;12.02;4;4.0;4.0
