#timestamp;nb_simulations;avg_children;max_depth;avg_depth;median_depth
1521681753.299225;240;16.088;6;4.027;4.0
1521681753.3378618;241;16.071;6;4.027;4.0
1521681753.366091;242;16.17;6;4.036;4.0
1521681753.4290502;243;16.153;6;4.036;4.0
1521681753.4622521;244;16.136;6;4.036;4.0
1521681753.496528;245;16.119;6;4.036;4.0
1521681753.5361521;246;16.102;6;4.036;4.0
1521681753.5810502;247;16.085;6;4.036;4.0
1521681753.617304;248;16.068;6;4.035;4.0
1521681753.6506398;249;16.051;6;4.035;4.0
1521681753.6834729;250;16.035;6;4.035;4.0
1521681753.728169;251;16.019;6;4.035;4.0
1521681753.770262;252;16.002;6;4.035;4.0
1521681753.817407;253;15.986;6;4.035;4.0
1521681753.8488882;254;15.97;6;4.034;4.0
1521681753.886837;255;15.954;6;4.034;4.0
1521681753.928704;256;15.938;6;4.034;4.0
1521681753.9577012;257;16.033;6;4.043;4.0
1521681754.003871;258;16.017;6;4.042;4.0
1521681754.035417;259;16.001;6;4.042;4.0
1521681754.073389;260;15.986;6;4.042;4.0
1521681754.1087282;261;15.97;6;4.042;4.0
1521681754.149069;262;15.954;6;4.042;4.0
1521681754.182005;263;15.939;6;4.041;4.0
1521681754.215351;264;15.924;6;4.041;4.0
1521681754.258828;265;15.963;6;4.05;4.0
1521681754.288425;266;15.948;6;4.049;4.0
1521681754.3181021;267;15.933;6;4.049;4.0
1521681754.357904;268;15.918;6;4.049;4.0
1521681754.382762;269;16.009;6;4.057;4.0
1521681754.4213738;270;15.994;6;4.057;4.0
1521681754.4462662;271;15.979;6;4.057;4.0
1521681754.481597;272;15.964;6;4.056;4.0
1521681754.5091069;273;15.949;6;4.056;4.0
1521681754.545769;274;15.934;6;4.056;4.0
1521681754.5876129;275;15.919;6;4.056;4.0
1521681754.6103501;276;16.008;6;4.064;4.0
1521681754.636909;277;16.096;6;4.072;4.0
1521681754.6694841;278;16.133;6;4.08;4.0
1521681754.713336;279;16.118;6;4.079;4.0
1521681754.741076;280;16.204;6;4.087;4.0
1521681754.778882;281;16.239;6;4.087;4.0
1521681754.8062289;282;16.324;6;4.095;4.0
1521681754.833937;283;16.308;6;4.094;4.0
1521681754.867018;284;16.293;6;4.094;4.0
1521681754.8970392;285;16.278;6;4.094;4.0
1521681754.9433222;286;16.263;6;4.093;4.0
1521681754.9801111;287;16.248;6;4.093;4.0
1521681755.035313;288;16.282;6;4.101;4.0
1521681755.09986;289;16.268;6;4.1;4.0
1521681755.142236;290;16.253;6;4.1;4.0
1521681755.179544;291;16.238;6;4.1;4.0
1521681755.221935;292;16.272;6;4.107;4.0
1521681755.263595;293;16.257;6;4.107;4.0
1521681755.314821;294;16.243;6;4.106;4.0
1521681755.353466;295;16.228;6;4.106;4.0
1521681755.4026198;296;16.214;6;4.106;4.0
1521681755.434927;297;16.2;6;4.105;4.0
1521681755.482526;298;16.186;6;4.105;4.0
1521681755.537117;299;16.171;6;4.104;4.0
1521681755.581967;300;16.251;6;4.112;4.0
1521681755.620196;301;16.237;6;4.112;4.0
1521681755.666948;302;16.223;6;4.111;4.0
1521681755.7145789;303;16.301;6;4.119;4.0
1521681755.749137;304;16.287;6;4.118;4.0
1521681755.782248;305;16.319;6;4.125;4.0
1521681755.826856;306;16.305;6;4.125;4.0
1521681755.8767061;307;16.291;6;4.125;4.0
1521681755.916267;308;16.277;6;4.124;4.0
1521681755.958803;309;16.309;6;4.131;4.0
1521681755.993079;310;16.295;6;4.131;4.0
1521681756.02832;311;16.371;6;4.138;4.0
1521681756.0777988;312;16.357;6;4.138;4.0
1521681756.1219149;313;16.343;6;4.137;4.0
1521681756.1505558;314;16.33;6;4.137;4.0
1521681756.196629;315;16.316;6;4.136;4.0
1521681756.241008;316;16.302;6;4.136;4.0
1521681756.2766662;317;16.289;6;4.135;4.0
1521681756.3326159;318;16.319;6;4.142;4.0
1521681756.369937;319;16.306;6;4.142;4.0
1521681756.427449;320;16.292;6;4.141;4.0
1521681756.4670022;321;16.279;6;4.141;4.0
1521681756.519525;322;16.266;6;4.14;4.0
1521681756.5654788;323;16.252;6;4.14;4.0
1521681756.598656;324;16.239;6;4.139;4.0
1521681756.6248279;325;16.312;6;4.146;4.0
1521681756.668177;326;16.299;6;4.146;4.0
1521681756.739709;327;16.371;6;4.153;4.0
1521681756.7895072;328;16.443;6;4.16;4.0
1521681756.815212;329;16.514;6;4.167;4.0
1521681756.85234;330;16.584;6;4.173;4.0
1521681756.8942668;331;16.57;6;4.172;4.0
1521681756.949711;332;16.639;6;4.179;4.0
1521681756.9872231;333;16.626;6;4.178;4.0
1521681757.024229;334;16.612;6;4.177;4.0
1521681757.0938408;335;16.598;6;4.177;4.0
1521681757.136832;336;16.667;6;4.184;4.0
1521681757.166523;337;16.734;6;4.19;4.0
1521681757.2084632;338;16.801;6;4.197;4.0
1521681757.248777;339;16.787;6;4.197;4.0
1521681757.279658;340;16.774;6;4.196;4.0
1521681757.3097758;341;16.76;6;4.195;4.0
1521681757.358203;342;16.747;6;4.195;4.0
1521681757.398266;343;16.773;6;4.201;4.0
1521681757.4266639;344;16.838;6;4.208;4.0
1521681757.457527;345;16.903;6;4.215;4.0
1521681757.476227;346;16.889;6;4.214;4.0
1521681757.5146399;347;16.876;6;4.213;4.0
1521681757.540168;348;16.862;6;4.213;4.0
1521681757.581503;349;16.887;6;4.212;4.0
1521681757.61451;350;16.951;6;4.219;4.0
1521681757.659235;351;16.937;6;4.218;4.0
1521681757.6947148;352;17.0;6;4.224;4.0
1521681757.729897;353;16.987;6;4.223;4.0
1521681757.765471;354;17.049;6;4.23;4.0
1521681757.7878761;355;17.111;6;4.236;4.0
1521681757.8163252;356;17.175;6;4.243;4.0
1521681757.864507;357;17.235;6;4.249;4.0
1521681757.892051;358;17.258;6;4.256;4.0
1521681757.921681;359;17.244;6;4.255;4.0
1521681757.955851;360;17.23;6;4.254;4.0
1521681757.993546;361;17.253;6;4.261;4.0
1521681758.022159;362;17.239;6;4.26;4.0
1521681758.04651;363;17.298;6;4.266;4.0
1521681758.076017;364;17.32;6;4.273;4.0
1521681758.1151302;365;17.378;6;4.279;4.0
1521681758.138891;366;17.364;6;4.278;4.0
1521681758.169464;367;17.422;6;4.284;4.0
1521681758.207134;368;17.443;6;4.29;4.0
1521681758.234436;369;17.429;6;4.289;4.0
1521681758.2682712;370;17.486;6;4.296;4.0
1521681758.295468;371;17.472;6;4.301;4.0
1521681758.331323;372;17.528;6;4.308;4.0
1521681758.3696861;373;17.514;6;4.307;4.0
1521681758.417721;374;17.537;6;4.313;4.0
1521681758.453731;375;17.557;6;4.319;4.0
1521681758.482458;376;17.577;6;4.326;4.0
1521681758.531567;377;17.596;6;4.332;4.0
1521681758.565836;378;17.651;6;4.338;4.0
1521681758.610733;379;17.637;6;4.337;4.0
1521681758.6450949;380;17.624;6;4.335;4.0
1521681758.6945012;381;17.677;6;4.341;4.0
1521681758.737995;382;17.696;6;4.347;4.0
1521681758.771809;383;17.683;6;4.346;4.0
1521681758.8067589;384;17.669;6;4.345;4.0
1521681758.854225;385;17.655;6;4.344;4.0
1521681758.8848078;386;17.642;6;4.349;4.0
1521681758.9223309;387;17.695;6;4.355;4.0
1521681758.949643;388;17.747;6;4.36;4.0
1521681758.9791842;389;17.799;6;4.366;4.0
1521681759.012477;390;17.851;6;4.373;4.0
1521681759.0631838;391;17.837;6;4.372;4.0
1521681759.1008902;392;17.891;6;4.378;4.0
1521681759.138189;393;17.877;6;4.377;4.0
1521681759.1880488;394;17.895;6;4.382;4.0
1521681759.2391129;395;17.881;6;4.38;4.0
1521681759.2859352;396;17.898;6;4.387;4.0
1521681759.3312068;397;17.949;6;4.393;4.0
1521681759.3758101;398;17.968;6;4.399;4.0
1521681759.427548;399;17.955;6;4.398;4.0
1521681759.465593;400;17.941;6;4.396;4.0
1521681759.5025;401;17.928;6;4.395;4.0
1521681759.5303411;402;17.914;6;4.394;4.0
1521681759.565254;403;17.931;6;4.4;4.0
1521681759.594374;404;17.98;6;4.405;4.0
1521681759.63436;405;18.029;6;4.411;4.0
1521681759.670872;406;18.077;6;4.417;4.0
1521681759.7023869;407;18.125;6;4.423;4.0
1521681759.725227;408;18.172;6;4.429;4.0
1521681759.766352;409;18.188;6;4.434;4.0
1521681759.7819939;410;18.237;6;4.44;4.0
1521681759.809707;411;18.284;6;4.444;4.0
1521681759.839604;412;18.33;6;4.45;4.0
1521681759.8705962;413;18.347;6;4.455;4.0
1521681759.88847;414;18.333;6;4.454;4.0
1521681759.931556;415;18.32;6;4.458;4.0
1521681759.9586701;416;18.306;6;4.457;4.0
1521681759.995698;417;18.352;6;4.462;4.0
1521681760.023461;418;18.338;6;4.46;4.0
1521681760.058613;419;18.325;6;4.459;4.0
1521681760.102889;420;18.312;6;4.457;4.0
1521681760.130948;421;18.299;6;4.456;4.0
1521681760.175928;422;18.285;6;4.455;4.0
1521681760.213075;423;18.333;6;4.461;4.0
1521681760.2413921;424;18.377;6;4.466;4.0
1521681760.274473;425;18.364;6;4.465;4.0
1521681760.308786;426;18.408;6;4.47;4.0
1521681760.341517;427;18.395;6;4.468;4.0
1521681760.377589;428;18.439;6;4.474;4.0
1521681760.4065301;429;18.485;6;4.48;4.0
1521681760.4330082;430;18.499;6;4.486;4.0
1521681760.45491;431;18.485;6;4.484;4.0
1521681760.492758;432;18.528;6;4.49;4.0
1521681760.522122;433;18.515;6;4.489;4.0
1521681760.562335;434;18.558;6;4.494;4.0
1521681760.599895;435;18.571;6;4.5;4.0
1521681760.631125;436;18.613;6;4.506;4.0
1521681760.674247;437;18.626;6;4.511;4.0
1521681760.705815;438;18.667;6;4.517;4.0
1521681760.754714;439;18.68;6;4.523;4.0
1521681760.784638;440;18.692;6;4.529;4.0
1521681760.810344;441;18.733;6;4.534;4.0
1521681760.857357;442;18.745;6;4.54;4.0
1521681760.89602;443;18.786;6;4.546;4.0
1521681760.946826;444;18.826;6;4.552;4.0
1521681760.978122;445;18.866;6;4.556;4.0
1521681761.012748;446;18.908;6;4.562;4.0
1521681761.051827;447;18.948;6;4.566;4.0
1521681761.0848901;448;18.934;6;4.57;4.0
1521681761.115205;449;18.921;6;4.568;4.0
1521681761.154113;450;18.932;6;4.574;4.0
1521681761.195759;451;18.971;6;4.58;4.0
1521681761.21144;452;19.012;6;4.585;4.0
1521681761.239312;453;18.999;6;4.584;4.0
1521681761.278611;454;19.038;6;4.589;4.0
1521681761.3155541;455;19.048;6;4.595;4.0
1521681761.334081;456;19.059;6;4.601;4.0
1521681761.358212;457;19.097;6;4.606;4.0
1521681761.382197;458;19.134;6;4.61;4.0
1521681761.453818;459;19.144;6;4.616;4.0
1521681761.507977;460;19.131;6;4.614;4.0
1521681761.5394309;461;19.141;6;4.62;4.0
1521681761.572661;462;19.178;6;4.625;4.0
1521681761.6074119;463;19.165;6;4.624;4.0
1521681761.630535;464;19.152;6;4.627;4.0
1521681761.6652591;465;19.164;6;4.633;4.0
1521681761.693853;466;19.201;6;4.639;4.0
1521681761.737029;467;19.237;6;4.642;4.0
1521681761.7674031;468;19.224;6;4.641;4.0
1521681761.793868;469;19.263;6;4.646;4.0
1521681761.8289862;470;19.25;6;4.644;4.0
1521681761.867997;471;19.286;6;4.65;4.0
1521681761.903393;472;19.295;6;4.654;4.0
1521681761.929396;473;19.304;6;4.657;4.0
1521681761.957325;474;19.313;6;4.661;4.0
1521681762.000732;475;19.349;6;4.667;4.0
1521681762.032821;476;19.336;6;4.67;4.0
1521681762.067882;477;19.323;6;4.674;4.0
1521681762.106431;478;19.332;6;4.679;4.0
1521681762.146254;479;19.369;6;4.685;4.0
1521681762.18167;480;19.404;6;4.69;4.0
1521681762.2240598;481;19.391;6;4.689;4.0
1521681762.260072;482;19.378;6;4.687;4.0
1521681762.281878;483;19.387;6;4.692;4.0
1521681762.313643;484;19.395;6;4.698;4.0
1521681762.347718;485;19.432;6;4.703;4.0
1521681762.373268;486;19.44;6;4.708;4.0
1521681762.407155;487;19.476;6;4.712;4.0
1521681762.42366;488;19.487;6;4.717;4.0
1521681762.465179;489;19.52;6;4.721;4.0
1521681762.504787;490;19.528;6;4.726;4.0
1521681762.5283048;491;19.538;6;4.732;4.0
1521681762.567692;492;19.546;6;4.737;4.0
1521681762.60847;493;19.534;6;4.735;4.0
1521681762.646826;494;19.542;6;4.739;4.0
1521681762.681209;495;19.552;6;4.744;4.0
1521681762.725587;496;19.584;6;4.749;4.0
1521681762.777089;497;19.572;6;4.747;4.0
1521681762.822013;498;19.559;6;4.745;4.0
1521681762.844158;499;19.547;6;4.743;4.0
1521681762.879426;500;19.555;6;4.749;4.0
1521681762.915574;501;19.589;6;4.754;4.0
1521681762.9489431;502;19.577;6;4.752;4.0
1521681762.9761631;503;19.609;6;4.755;4.0
1521681763.018521;504;19.616;6;4.761;4.0
1521681763.047349;505;19.604;6;4.759;4.0
1521681763.094134;506;19.592;6;4.762;4.0
1521681763.132169;507;19.623;6;4.765;4.0
1521681763.166852;508;19.611;6;4.763;4.0
1521681763.20666;509;19.619;6;4.768;4.0
1521681763.227087;510;19.626;6;4.772;4.0
1521681763.268648;511;19.633;6;4.777;4.0
1521681763.3011498;512;19.641;6;4.78;4.0
1521681763.348516;513;19.672;6;4.783;4.0
1521681763.3812962;514;19.703;6;4.789;4.0
1521681763.4235861;515;19.691;6;4.786;4.0
1521681763.466655;516;19.698;6;4.79;4.0
1521681763.506158;517;19.728;6;4.795;4.0
1521681763.5360389;518;19.759;6;4.798;4.0
1521681763.588873;519;19.789;6;4.803;4.0
1521681763.638858;520;19.796;6;4.806;4.0
1521681763.672287;521;19.805;6;4.811;4.0
1521681763.707794;522;19.793;6;4.809;4.0
1521681763.737456;523;19.823;6;4.812;4.0
1521681763.767552;524;19.81;6;4.81;4.0
1521681763.803482;525;19.84;6;4.813;4.0
1521681763.836618;526;19.87;6;4.816;4.0
1521681763.873451;527;19.899;6;4.821;4.0
1521681763.92289;528;19.887;6;4.819;4.0
1521681763.955949;529;19.916;6;4.824;4.0
1521681763.990005;530;19.945;6;4.83;4.0
1521681764.022818;531;19.976;6;4.835;4.0
1521681764.065717;532;19.964;6;4.838;4.0
1521681764.099988;533;19.97;6;4.843;4.0
1521681764.1430552;534;19.958;6;4.841;4.0
1521681764.165471;535;19.987;6;4.846;4.0
1521681764.210474;536;19.993;6;4.848;4.0
1521681764.240774;537;20.021;6;4.854;4.0
1521681764.2781608;538;20.027;6;4.856;4.0
1521681764.302055;539;20.015;6;4.859;4.0
1521681764.335138;540;20.043;6;4.862;4.0
1521681764.36302;541;20.049;6;4.865;4.0
1521681764.400218;542;20.055;6;4.87;4.0
1521681764.441586;543;20.083;6;4.875;4.0
1521681764.477675;544;20.071;6;4.873;4.0
1521681764.511047;545;20.059;6;4.876;4.0
1521681764.542166;546;20.065;6;4.878;4.0
1521681764.577434;547;20.092;6;4.883;4.0
1521681764.6145139;548;20.098;6;4.888;4.0
1521681764.640082;549;20.125;6;4.893;4.0
1521681764.672055;550;20.152;6;4.898;4.0
1521681764.712663;551;20.158;6;4.903;4.0
1521681764.740736;552;20.165;6;4.908;4.0
1521681764.7695098;553;20.172;6;4.913;4.0
1521681764.798841;554;20.16;6;4.916;4.0
1521681764.84737;555;20.189;6;4.921;4.0
1521681764.877471;556;20.194;6;4.923;4.0
1521681764.915295;557;20.183;6;4.926;4.0
1521681764.937305;558;20.209;6;4.929;4.0
1521681764.9894989;559;20.214;6;4.931;4.0
1521681765.025223;560;20.241;6;4.936;4.0
1521681765.0397482;561;20.267;6;4.941;4.0
1521681765.105836;562;20.272;6;4.944;4.0
1521681765.139232;563;20.26;6;4.941;4.0
1521681765.181859;564;20.265;6;4.944;4.0
1521681765.23053;565;20.254;6;4.942;4.0
1521681765.271486;566;20.28;6;4.944;4.0
1521681765.2888808;567;20.305;6;4.949;4.0
1521681765.344036;568;20.331;6;4.954;4.0
1521681765.38239;569;20.356;6;4.959;4.0
1521681765.439511;570;20.345;6;4.957;4.0
1521681765.483885;571;20.333;6;4.959;4.0
1521681765.5169148;572;20.338;6;4.964;4.0
1521681765.540528;573;20.343;6;4.969;4.0
