#timestamp;nb_simulations;avg_children;max_depth;avg_depth;median_depth
1521680641.1015549;75;21.081;4;3.897;4.0
1521680641.131367;76;20.993;4;3.898;4.0
1521680641.158915;77;21.014;4;3.932;4.0
1521680641.206203;78;20.929;4;3.933;4.0
1521680641.248055;79;20.951;4;3.934;4.0
1521680641.2835991;80;21.111;4;3.935;4.0
1521680641.312313;81;21.028;4;3.937;4.0
1521680641.346585;82;21.183;4;3.938;4.0
1521680641.3923972;83;21.2;4;3.938;4.0
1521680641.435643;84;21.12;4;3.939;4.0
1521680641.477611;85;21.041;4;3.94;4.0
1521680641.51369;86;20.964;4;3.941;4.0
1521680641.569173;87;20.887;4;3.942;4.0
1521680641.600686;88;20.812;4;3.943;4.0
1521680641.667352;89;20.738;4;3.944;4.0
1521680641.7148979;90;20.665;4;3.944;4.0
1521680641.752938;91;20.593;4;3.945;4.0
1521680641.7743082;92;20.522;4;3.946;4.0
1521680641.8090398;93;20.453;4;3.947;4.0
1521680641.8559942;94;20.479;4;3.947;4.0
1521680641.890221;95;20.411;4;3.948;4.0
1521680641.9205709;96;20.344;4;3.949;4.0
1521680641.967472;97;20.278;4;3.949;4.0
1521680641.99777;98;20.213;4;3.95;4.0
1521680642.029997;99;20.149;4;3.951;4.0
1521680642.059488;100;20.085;4;3.951;4.0
1521680642.1135209;101;20.023;4;3.952;4.0
1521680642.1515572;102;20.167;4;3.952;4.0
1521680642.187278;103;20.106;4;3.953;4.0
1521680642.221096;104;20.045;4;3.953;4.0
1521680642.254658;105;19.985;4;3.954;4.0
1521680642.292227;106;19.926;4;3.955;4.0
1521680642.339676;107;19.868;4;3.955;4.0
1521680642.380904;108;19.898;4;3.978;4.0
1521680642.434575;109;19.841;4;3.978;4.0
1521680642.504792;110;19.785;4;3.978;4.0
1521680642.532552;111;19.922;4;4.0;4.0
1521680642.572831;112;19.866;4;4.0;4.0
1521680642.6025522;113;19.811;4;4.0;4.0
1521680642.636597;114;19.757;4;4.0;4.0
1521680642.670413;115;19.703;4;4.0;4.0
1521680642.7063758;116;19.836;4;4.0;4.0
1521680642.73664;117;19.783;4;4.0;4.0
1521680642.770356;118;19.731;4;4.0;4.0
1521680642.819814;119;19.76;4;4.0;4.0
1521680642.863879;120;19.79;4;4.0;4.0
1521680642.895603;121;19.739;4;4.0;4.0
1521680642.924372;122;19.688;4;4.0;4.0
1521680642.962295;123;19.638;4;4.0;4.0
1521680643.0088499;124;19.589;4;4.0;4.0
1521680643.053182;125;19.54;4;4.0;4.0
1521680643.086486;126;19.492;4;4.0;4.0
1521680643.1221278;127;19.444;4;4.0;4.0
1521680643.15075;128;19.397;4;4.0;4.0
1521680643.176629;129;19.351;4;4.0;4.0
1521680643.216703;130;19.305;4;4.0;4.0
1521680643.2438478;131;19.259;4;4.0;4.0
1521680643.291046;132;19.214;4;4.0;4.0
1521680643.333673;133;19.17;4;4.0;4.0
1521680643.361511;134;19.203;4;4.0;4.0
1521680643.4046662;135;19.159;4;4.0;4.0
1521680643.4376938;136;19.116;4;4.0;4.0
1521680643.480244;137;19.073;4;4.0;4.0
1521680643.5099788;138;19.031;4;4.0;4.0
1521680643.548713;139;18.989;4;4.0;4.0
1521680643.5761878;140;18.947;4;4.0;4.0
1521680643.612171;141;18.906;4;4.0;4.0
1521680643.656279;142;18.866;4;4.0;4.0
1521680643.699687;143;18.826;4;4.0;4.0
1521680643.7335172;144;18.786;4;4.0;4.0
1521680643.7776031;145;18.746;4;4.0;4.0
1521680643.816434;146;18.707;4;4.0;4.0
1521680643.847511;147;18.669;4;4.0;4.0
1521680643.8775182;148;18.631;4;4.0;4.0
1521680643.908281;149;18.593;4;4.0;4.0
1521680643.953249;150;18.556;4;4.0;4.0
1521680643.985225;151;18.519;4;4.0;4.0
1521680644.027821;152;18.482;4;4.0;4.0
1521680644.056756;153;18.446;4;4.0;4.0
1521680644.0861921;154;18.41;4;4.0;4.0
1521680644.1072252;155;18.374;4;4.0;4.0
1521680644.1349409;156;18.339;4;4.0;4.0
1521680644.193745;157;18.304;4;4.0;4.0
1521680644.237495;158;18.269;4;4.0;4.0
1521680644.277063;159;18.235;4;4.0;4.0
1521680644.306695;160;18.201;4;4.0;4.0
1521680644.3469682;161;18.167;4;4.0;4.0
1521680644.379172;162;18.134;4;4.0;4.0
1521680644.4193852;163;18.101;4;4.0;4.0
1521680644.444952;164;18.069;4;4.0;4.0
1521680644.478503;165;18.036;4;4.0;4.0
1521680644.511095;166;18.004;4;4.0;4.0
1521680644.545542;167;18.043;4;4.0;4.0
1521680644.558569;168;18.011;4;4.0;4.0
1521680644.5991092;169;17.98;4;4.0;4.0
1521680644.637847;170;17.949;4;4.0;4.0
1521680644.672972;171;17.918;4;4.0;4.0
1521680644.712637;172;17.887;4;4.0;4.0
1521680644.743538;173;17.857;4;4.0;4.0
1521680644.776691;174;17.827;4;4.0;4.0
1521680644.809029;175;17.797;4;4.0;4.0
1521680644.8479302;176;17.768;4;4.0;4.0
1521680644.887548;177;17.739;4;4.0;4.0
1521680644.9333918;178;17.71;4;4.0;4.0
1521680644.967326;179;17.681;4;4.0;4.0
1521680645.009078;180;17.653;4;4.0;4.0
1521680645.0584588;181;17.625;4;4.0;4.0
1521680645.089474;182;17.597;4;4.0;4.0
1521680645.123451;183;17.569;4;4.0;4.0
1521680645.1513479;184;17.541;4;4.0;4.0
1521680645.1869462;185;17.514;4;4.0;4.0
1521680645.219593;186;17.487;4;4.0;4.0
1521680645.251997;187;17.46;4;4.0;4.0
1521680645.283061;188;17.495;6;4.012;4.0
1521680645.316923;189;17.469;6;4.012;4.0
1521680645.3403468;190;17.443;6;4.012;4.0
1521680645.365437;191;17.417;6;4.012;4.0
1521680645.4047391;192;17.391;6;4.012;4.0
1521680645.4417129;193;17.365;6;4.012;4.0
1521680645.475512;194;17.34;6;4.012;4.0
1521680645.517877;195;17.314;6;4.011;4.0
1521680645.5599139;196;17.289;6;4.011;4.0
1521680645.5949929;197;17.265;6;4.011;4.0
1521680645.627197;198;17.24;6;4.011;4.0
1521680645.667542;199;17.216;6;4.011;4.0
1521680645.702941;200;17.191;6;4.011;4.0
1521680645.7475069;201;17.167;6;4.011;4.0
1521680645.790967;202;17.143;6;4.011;4.0
1521680645.819124;203;17.12;6;4.011;4.0
1521680645.850224;204;17.096;6;4.011;4.0
1521680645.887994;205;17.073;6;4.011;4.0
1521680645.919721;206;17.05;6;4.011;4.0
1521680645.961699;207;17.027;6;4.011;4.0
1521680645.9943721;208;17.004;6;4.011;4.0
1521680646.0235431;209;16.982;6;4.011;4.0
1521680646.056035;210;16.959;6;4.011;4.0
1521680646.099422;211;16.937;6;4.011;4.0
1521680646.121417;212;16.915;6;4.01;4.0
1521680646.162776;213;16.893;6;4.01;4.0
1521680646.2157671;214;16.871;6;4.01;4.0
1521680646.249791;215;16.85;6;4.01;4.0
1521680646.283658;216;16.828;6;4.01;4.0
1521680646.322814;217;16.807;6;4.01;4.0
1521680646.350205;218;16.786;6;4.01;4.0
1521680646.379366;219;16.765;6;4.01;4.0
1521680646.425642;220;16.744;6;4.01;4.0
1521680646.4501991;221;16.724;6;4.01;4.0
1521680646.479122;222;16.703;6;4.01;4.0
1521680646.516421;223;16.683;6;4.01;4.0
1521680646.552887;224;16.663;6;4.01;4.0
1521680646.5863638;225;16.643;6;4.01;4.0
1521680646.613457;226;16.623;6;4.01;4.0
1521680646.645924;227;16.603;6;4.01;4.0
1521680646.670841;228;16.583;6;4.01;4.0
1521680646.729996;229;16.564;6;4.01;4.0
1521680646.760417;230;16.545;6;4.01;4.0
1521680646.7972128;231;16.525;6;4.01;4.0
1521680646.82675;232;16.561;6;4.019;4.0
1521680646.860918;233;16.542;6;4.019;4.0
1521680646.8863301;234;16.523;6;4.019;4.0
1521680646.9183779;235;16.505;6;4.019;4.0
1521680646.9528909;236;16.486;6;4.019;4.0
1521680646.999716;237;16.467;6;4.019;4.0
1521680647.0351942;238;16.449;6;4.019;4.0
1521680647.071612;239;16.431;6;4.018;4.0
1521680647.106645;240;16.413;6;4.018;4.0
1521680647.15238;241;16.395;6;4.018;4.0
1521680647.193378;242;16.377;6;4.018;4.0
1521680647.228412;243;16.359;6;4.018;4.0
1521680647.283167;244;16.341;6;4.018;4.0
1521680647.352424;245;16.324;6;4.018;4.0
1521680647.4163399;246;16.306;6;4.018;4.0
1521680647.457381;247;16.289;6;4.018;4.0
1521680647.498135;248;16.272;6;4.018;4.0
1521680647.530475;249;16.255;6;4.018;4.0
1521680647.569401;250;16.238;6;4.018;4.0
1521680647.632205;251;16.221;6;4.017;4.0
1521680647.6750898;252;16.204;6;4.017;4.0
1521680647.714902;253;16.187;6;4.017;4.0
1521680647.749995;254;16.171;6;4.017;4.0
1521680647.786931;255;16.154;6;4.017;4.0
1521680647.838519;256;16.138;6;4.017;4.0
1521680647.886807;257;16.122;6;4.017;4.0
1521680647.935047;258;16.106;6;4.017;4.0
1521680647.9919639;259;16.09;6;4.017;4.0
1521680648.034661;260;16.099;6;4.025;4.0
1521680648.08274;261;16.083;6;4.025;4.0
1521680648.129364;262;16.067;6;4.025;4.0
1521680648.15507;263;16.052;6;4.025;4.0
1521680648.1981351;264;16.036;6;4.025;4.0
1521680648.242584;265;16.021;6;4.025;4.0
1521680648.277451;266;16.005;6;4.025;4.0
1521680648.329408;267;16.04;6;4.033;4.0
1521680648.3628428;268;16.025;6;4.033;4.0
1521680648.4225621;269;16.01;6;4.033;4.0
1521680648.4595358;270;15.995;6;4.033;4.0
1521680648.5066051;271;16.004;6;4.041;4.0
1521680648.5458088;272;15.989;6;4.04;4.0
1521680648.582696;273;15.998;6;4.049;4.0
1521680648.61589;274;16.032;6;4.057;4.0
1521680648.6456761;275;16.018;6;4.056;4.0
1521680648.6864152;276;16.003;6;4.056;4.0
1521680648.726206;277;15.988;6;4.056;4.0
1521680648.754105;278;15.974;6;4.056;4.0
1521680648.78508;279;15.959;6;4.056;4.0
1521680648.820862;280;15.945;6;4.055;4.0
1521680648.851841;281;15.931;6;4.055;4.0
1521680648.895846;282;15.917;6;4.055;4.0
1521680648.94052;283;15.903;6;4.055;4.0
1521680648.972706;284;15.912;6;4.062;4.0
1521680649.014677;285;15.898;6;4.062;4.0
1521680649.031452;286;15.884;6;4.062;4.0
1521680649.060729;287;15.87;6;4.062;4.0
1521680649.10797;288;15.857;6;4.061;4.0
1521680649.146494;289;15.843;6;4.061;4.0
1521680649.184913;290;15.829;6;4.061;4.0
1521680649.223077;291;15.816;6;4.061;4.0
1521680649.267138;292;15.802;6;4.06;4.0
1521680649.304213;293;15.789;6;4.06;4.0
1521680649.334662;294;15.776;6;4.06;4.0
1521680649.372972;295;15.809;6;4.067;4.0
1521680649.403326;296;15.796;6;4.067;4.0
1521680649.433331;297;15.783;6;4.067;4.0
1521680649.46801;298;15.77;6;4.066;4.0
1521680649.495788;299;15.757;6;4.066;4.0
1521680649.5231879;300;15.766;6;4.073;4.0
1521680649.556749;301;15.799;6;4.081;4.0
1521680649.59728;302;15.786;6;4.08;4.0
1521680649.638724;303;15.773;6;4.08;4.0
1521680649.666891;304;15.76;6;4.08;4.0
1521680649.696365;305;15.748;6;4.079;4.0
1521680649.728034;306;15.735;6;4.079;4.0
1521680649.762936;307;15.723;6;4.079;4.0
1521680649.7938418;308;15.71;6;4.079;4.0
1521680649.819587;309;15.698;6;4.078;4.0
1521680649.857013;310;15.685;6;4.078;4.0
1521680649.890954;311;15.673;6;4.078;4.0
1521680649.945191;312;15.661;6;4.077;4.0
1521680649.979166;313;15.649;6;4.077;4.0
1521680650.0161269;314;15.637;6;4.077;4.0
1521680650.048448;315;15.647;6;4.084;4.0
1521680650.085409;316;15.635;6;4.084;4.0
1521680650.110093;317;15.666;6;4.09;4.0
1521680650.149317;318;15.654;6;4.09;4.0
1521680650.180821;319;15.729;6;4.097;4.0
1521680650.223076;320;15.717;6;4.097;4.0
1521680650.249643;321;15.705;6;4.096;4.0
1521680650.282175;322;15.693;6;4.096;4.0
1521680650.3244538;323;15.706;6;4.103;4.0
1521680650.3607318;324;15.694;6;4.102;4.0
1521680650.3906581;325;15.767;6;4.109;4.0
1521680650.436414;326;15.755;6;4.109;4.0
1521680650.470331;327;15.827;6;4.116;4.0
1521680650.515639;328;15.815;6;4.115;4.0
1521680650.552199;329;15.886;6;4.122;4.0
1521680650.5966442;330;15.874;6;4.122;4.0
1521680650.6220071;331;15.862;6;4.121;4.0
1521680650.665208;332;15.891;6;4.128;4.0
1521680650.6944058;333;15.88;6;4.127;4.0
1521680650.7281432;334;15.888;6;4.133;4.0
1521680650.8019562;335;15.876;6;4.133;4.0
1521680650.835724;336;15.864;6;4.132;4.0
1521680650.8876271;337;15.852;6;4.132;4.0
1521680650.925375;338;15.841;6;4.132;4.0
1521680650.964826;339;15.829;6;4.131;4.0
1521680651.028141;340;15.818;6;4.131;4.0
1521680651.0938601;341;15.886;6;4.137;4.0
1521680651.136904;342;15.914;6;4.144;4.0
1521680651.190442;343;15.903;6;4.143;4.0
1521680651.228064;344;15.891;6;4.143;4.0
1521680651.2643578;345;15.899;6;4.149;4.0
1521680651.288312;346;15.888;6;4.149;4.0
1521680651.330744;347;15.876;6;4.148;4.0
1521680651.368654;348;15.865;6;4.148;4.0
1521680651.407588;349;15.854;6;4.147;4.0
1521680651.467755;350;15.843;6;4.147;4.0
1521680652.148952;351;15.831;6;4.146;4.0
1521680652.185026;352;15.82;6;4.146;4.0
1521680652.225235;353;15.848;6;4.152;4.0
1521680652.258934;354;15.875;6;4.158;4.0
1521680652.288414;355;15.864;6;4.158;4.0
1521680652.315318;356;15.874;6;4.164;4.0
1521680652.351187;357;15.863;6;4.163;4.0
1521680652.3989398;358;15.873;6;4.169;4.0
1521680652.439829;359;15.862;6;4.168;4.0
1521680652.480938;360;15.851;6;4.168;4.0
1521680652.517503;361;15.84;6;4.167;4.0
1521680652.550452;362;15.83;6;4.167;4.0
1521680652.59712;363;15.819;6;4.166;4.0
1521680652.643683;364;15.808;6;4.166;4.0
1521680652.702096;365;15.816;6;4.171;4.0
1521680652.7441049;366;15.805;6;4.171;4.0
1521680652.781296;367;15.795;6;4.17;4.0
1521680652.8210702;368;15.784;6;4.17;4.0
1521680652.870892;369;15.848;6;4.175;4.0
1521680652.903924;370;15.837;6;4.175;4.0
1521680652.939826;371;15.863;6;4.181;4.0
1521680653.009929;372;15.852;6;4.18;4.0
1521680653.0503318;373;15.842;6;4.18;4.0
1521680653.1030688;374;15.832;6;4.179;4.0
1521680653.136319;375;15.821;6;4.179;4.0
1521680653.2092512;376;15.811;6;4.178;4.0
1521680653.24349;377;15.801;6;4.178;4.0
1521680653.288756;378;15.826;6;4.183;4.0
1521680653.334035;379;15.816;6;4.183;4.0
1521680653.378365;380;15.806;6;4.182;4.0
1521680653.425558;381;15.796;6;4.182;4.0
1521680653.455947;382;15.785;6;4.181;4.0
1521680653.496325;383;15.811;6;4.187;4.0
1521680653.540261;384;15.801;6;4.187;4.0
1521680653.579666;385;15.828;6;4.192;4.0
1521680653.6267798;386;15.818;6;4.192;4.0
1521680653.6495712;387;15.843;6;4.198;4.0
1521680653.681355;388;15.902;6;4.203;4.0
1521680653.7154539;389;15.892;6;4.203;4.0
1521680653.7486432;390;15.917;6;4.208;4.0
1521680653.788432;391;15.975;6;4.214;4.0
1521680653.819019;392;16.001;6;4.22;4.0
1521680653.845377;393;16.059;6;4.225;4.0
1521680653.878813;394;16.049;6;4.225;4.0
1521680653.940874;395;16.039;6;4.224;4.0
1521680653.977522;396;16.029;6;4.223;4.0
1521680654.0235891;397;16.019;6;4.223;4.0
1521680654.091124;398;16.076;6;4.229;4.0
1521680654.1335292;399;16.099;6;4.234;4.0
1521680654.1707141;400;16.089;6;4.234;4.0
1521680654.2203891;401;16.078;6;4.233;4.0
1521680654.262662;402;16.135;6;4.239;4.0
1521680654.303149;403;16.19;6;4.244;4.0
1521680654.335618;404;16.18;6;4.244;4.0
1521680654.376561;405;16.17;6;4.243;4.0
1521680654.423468;406;16.192;6;4.248;4.0
1521680654.484931;407;16.182;6;4.247;4.0
1521680654.517718;408;16.172;6;4.246;4.0
1521680654.564747;409;16.162;6;4.246;4.0
1521680654.6046562;410;16.152;6;4.245;4.0
1521680654.649941;411;16.142;6;4.244;4.0
1521680654.7013419;412;16.147;6;4.249;4.0
1521680654.7631202;413;16.137;6;4.249;4.0
1521680654.813175;414;16.159;6;4.253;4.0
1521680654.869371;415;16.149;6;4.253;4.0
1521680654.902736;416;16.203;6;4.258;4.0
1521680654.965835;417;16.256;6;4.263;4.0
1521680655.034561;418;16.277;6;4.268;4.0
1521680655.057653;419;16.298;6;4.274;4.0
1521680655.09202;420;16.288;6;4.273;4.0
1521680655.135079;421;16.278;6;4.272;4.0
1521680655.17671;422;16.268;6;4.272;4.0
1521680655.204376;423;16.275;6;4.277;4.0
1521680655.238793;424;16.296;6;4.283;4.0
1521680655.296725;425;16.286;6;4.282;4.0
1521680655.324158;426;16.29;6;4.287;4.0
1521680655.350375;427;16.311;6;4.293;4.0
1521680655.40843;428;16.301;6;4.292;4.0
1521680655.444057;429;16.352;6;4.297;4.0
1521680655.470753;430;16.342;6;4.296;4.0
1521680655.515367;431;16.333;6;4.296;4.0
1521680655.5576901;432;16.352;6;4.301;4.0
1521680655.588583;433;16.372;6;4.306;4.0
1521680655.630698;434;16.376;6;4.311;4.0
1521680655.660299;435;16.364;6;4.316;4.0
1521680655.6923258;436;16.355;6;4.315;4.0
1521680655.730644;437;16.374;6;4.32;4.0
1521680655.762594;438;16.365;6;4.319;4.0
1521680655.801941;439;16.384;6;4.324;4.0
1521680655.823911;440;16.403;6;4.33;4.0
1521680655.8518558;441;16.422;6;4.335;4.0
1521680655.8813062;442;16.41;6;4.34;4.0
1521680655.910628;443;16.459;6;4.344;4.0
1521680655.94175;444;16.478;6;4.349;4.0
1521680655.972957;445;16.468;6;4.348;4.0
1521680656.014592;446;16.516;6;4.354;4.0
1521680656.069945;447;16.507;6;4.353;4.0
1521680656.123456;448;16.497;6;4.352;4.0
1521680656.145768;449;16.516;6;4.357;4.0
1521680656.1797729;450;16.506;6;4.356;4.0
1521680656.227387;451;16.495;6;4.36;4.0
1521680656.2601259;452;16.485;6;4.359;4.0
1521680656.295845;453;16.505;6;4.365;4.0
1521680656.3302882;454;16.496;6;4.364;4.0
1521680656.376789;455;16.543;6;4.369;4.0
1521680656.413939;456;16.561;6;4.374;4.0
1521680656.450291;457;16.58;6;4.379;4.0
1521680656.4971461;458;16.583;6;4.384;4.0
1521680656.531641;459;16.588;6;4.39;4.0
1521680656.564199;460;16.606;6;4.394;4.0
1521680656.5942059;461;16.651;6;4.399;4.0
1521680656.6260622;462;16.654;6;4.404;4.0
1521680656.65169;463;16.643;6;4.408;4.0
1521680656.681101;464;16.688;6;4.412;4.0
1521680656.712733;465;16.679;6;4.411;4.0
1521680656.759233;466;16.669;6;4.41;4.0
1521680656.788995;467;16.66;6;4.409;4.0
1521680656.8515399;468;16.651;6;4.408;4.0
1521680656.9074821;469;16.668;6;4.413;4.0
1521680656.950069;470;16.658;6;4.412;4.0
1521680656.982815;471;16.675;6;4.417;4.0
1521680657.0647979;472;16.666;6;4.416;4.0
1521680657.08908;473;16.67;6;4.421;4.0
1521680657.113922;474;16.675;6;4.426;4.0
1521680657.157669;475;16.691;6;4.431;4.0
1521680657.189135;476;16.682;6;4.43;4.0
1521680657.201353;477;16.687;6;4.434;4.0
1521680657.220225;478;16.676;6;4.438;4.0
1521680657.255866;479;16.678;6;4.443;4.0
1521680657.284838;480;16.681;6;4.448;4.0
1521680657.3226151;481;16.672;6;4.447;4.0
1521680657.356621;482;16.715;6;4.451;4.0
1521680657.38734;483;16.731;6;4.456;4.0
1521680657.420755;484;16.747;6;4.46;4.0
1521680657.4796731;485;16.749;6;4.465;4.0
1521680657.526779;486;16.765;6;4.47;4.0
1521680657.559102;487;16.781;6;4.474;4.0
1521680657.598651;488;16.796;6;4.479;4.0
1521680657.644771;489;16.838;6;4.484;4.0
1521680657.682267;490;16.829;6;4.483;4.0
1521680657.725427;491;16.871;6;4.486;4.0
1521680657.7515771;492;16.861;6;4.485;4.0
1521680657.796185;493;16.903;6;4.49;4.0
1521680657.8320389;494;16.918;6;4.495;4.0
1521680657.847177;495;16.921;6;4.499;4.0
1521680657.8907058;496;16.936;6;4.504;4.0
1521680657.93111;497;16.927;6;4.502;4.0
1521680657.9665642;498;16.967;6;4.507;4.0
1521680658.01003;499;16.982;6;4.511;4.0
1521680658.0350878;500;16.983;6;4.516;4.0
1521680658.07375;501;16.974;6;4.515;4.0
1521680658.108098;502;16.976;6;4.518;4.0
1521680658.170462;503;16.99;6;4.523;4.0
1521680658.220319;504;17.031;6;4.528;4.0
1521680658.257375;505;17.045;6;4.532;4.0
1521680658.2852778;506;17.059;6;4.537;4.0
1521680658.321384;507;17.05;6;4.535;4.0
1521680658.348962;508;17.052;6;4.539;4.0
1521680658.388552;509;17.066;6;4.544;4.0
1521680658.42022;510;17.067;6;4.549;4.0
1521680658.451242;511;17.082;6;4.553;4.0
1521680658.487583;512;17.073;6;4.552;4.0
1521680658.535433;513;17.087;6;4.556;4.0
1521680658.58725;514;17.078;6;4.554;4.0
1521680658.6197178;515;17.079;6;4.559;4.0
1521680658.657928;516;17.093;6;4.562;4.0
1521680658.692256;517;17.131;6;4.566;4.0
1521680658.734713;518;17.122;6;4.565;4.0
1521680658.778243;519;17.112;6;4.568;4.0
1521680658.812993;520;17.127;6;4.573;4.0
1521680658.851017;521;17.14;6;4.576;4.0
1521680658.876418;522;17.129;6;4.58;4.0
1521680658.909514;523;17.167;6;4.583;4.0
1521680658.9376729;524;17.158;6;4.582;4.0
1521680658.96908;525;17.171;6;4.585;4.0
1521680659.057604;526;17.172;6;4.588;4.0
1521680659.079202;527;17.186;6;4.593;4.0
1521680659.120589;528;17.201;6;4.598;4.0
1521680659.158432;529;17.192;6;4.596;4.0
1521680659.179341;530;17.229;6;4.601;4.0
1521680659.214697;531;17.266;6;4.606;4.0
1521680659.25362;532;17.267;6;4.609;4.0
1521680659.290327;533;17.257;6;4.612;4.0
1521680659.3325472;534;17.259;6;4.615;4.0
1521680659.355353;535;17.271;6;4.62;4.0
1521680659.3847098;536;17.284;6;4.625;4.0
1521680659.411354;537;17.275;6;4.623;4.0
1521680659.453821;538;17.289;6;4.628;4.0
1521680659.49917;539;17.301;6;4.631;4.0
1521680659.5280871;540;17.336;6;4.636;4.0
1521680659.573704;541;17.35;6;4.64;4.0
1521680659.608741;542;17.341;6;4.639;4.0
1521680659.6336892;543;17.353;6;4.644;4.0
1521680659.666137;544;17.345;6;4.642;4.0
1521680659.709909;545;17.336;6;4.641;4.0
1521680659.756023;546;17.326;6;4.644;4.0
1521680659.79208;547;17.338;6;4.647;4.0
1521680659.825755;548;17.351;6;4.651;4.0
1521680659.860794;549;17.363;6;4.654;4.0
1521680659.900521;550;17.354;6;4.653;4.0
1521680659.9529128;551;17.346;6;4.651;4.0
1521680659.990221;552;17.358;6;4.656;4.0
1521680660.034729;553;17.348;6;4.659;4.0
1521680660.066368;554;17.359;6;4.662;4.0
1521680660.105061;555;17.351;6;4.661;4.0
1521680660.142438;556;17.363;6;4.665;4.0
1521680660.169779;557;17.354;6;4.664;4.0
1521680660.206153;558;17.346;6;4.662;4.0
1521680660.237133;559;17.357;6;4.667;4.0
1521680660.286807;560;17.349;6;4.665;4.0
1521680660.3213398;561;17.384;6;4.67;4.0
1521680660.3658571;562;17.385;6;4.674;4.0
1521680660.3792489;563;17.418;6;4.679;4.0
1521680660.424643;564;17.41;6;4.677;4.0
1521680660.4657202;565;17.421;6;4.68;4.0
1521680660.509963;566;17.413;6;4.679;4.0
1521680660.549312;567;17.446;6;4.683;4.0
1521680660.5843909;568;17.437;6;4.682;4.0
1521680660.596289;569;17.47;6;4.684;4.0
1521680660.6257129;570;17.481;6;4.687;4.0
1521680660.6522229;571;17.493;6;4.692;4.0
1521680660.6812632;572;17.504;6;4.696;4.0
1521680660.701557;573;17.506;6;4.699;4.0
1521680660.735499;574;17.518;6;4.704;4.0
